scenario_id,scenario_type,difficulty,risk_level,layout_type,success,termination_reason,collision_type,episode_reward,steps,navigation_time,path_length,direct_start_goal_distance,final_goal_distance,min_static_center_distance,min_static_clearance,min_dynamic_center_distance,min_dynamic_clearance,closest_dynamic_step,closest_dynamic_time,path_efficiency,mean_inference_ms,p95_inference_ms,total_heading_variation,full_speed_fraction
180,overtaking,standard,conflict,mixed,False,static_collision_1,static_collision_1,-26.614433716934215,21,4.2,9.900000000000007,78.7227939617426,72.19601539035556,4.720113913282578,-0.279886086717422,18.189098660347735,14.189098660347735,21,4.2,,0.1207857137723338,0.14709999959450215,0.30211235979746465,0.5454545454545454
181,overtaking,standard,receding,blocking,False,static_collision_1,static_collision_1,-46.752136726585505,17,3.4000000000000004,7.500000000000001,75.25060160599692,70.75107222393379,4.571729014621088,-0.4282709853789122,26.49717880313131,22.49717880313131,0,0.0,,0.13136470721185425,0.18142000189982352,0.025253988341410117,0.4444444444444444
182,overtaking,standard,conflict,mixed,True,success,none,932.4392049775427,137,27.400000000000002,79.50000000000006,74.02270815546763,2.8431970841789735,5.237108324268773,0.23710832426877282,12.423471147157382,8.423471147157382,70,14.0,0.9311032472385858,0.121594160875088,0.13418000016827134,1.4210483766321553,0.927536231884058
183,overtaking,standard,time_separated,blocking,False,static_collision_1,static_collision_1,-12.554030216393372,23,4.6000000000000005,11.100000000000003,80.2728003407187,72.34739093370398,4.980541024765532,-0.0194589752344676,15.405404818466167,11.405404818466167,23,4.6000000000000005,,0.13824347938086998,0.15823000139789653,0.19810065990524242,0.5833333333333334
184,overtaking,standard,time_separated,blocking,False,static_collision_1,static_collision_1,-35.908849495792154,19,3.8000000000000003,8.700000000000001,73.53869336047458,67.96687531189404,4.916550760146405,-0.08344923985359465,20.36159798216021,16.36159798216021,19,3.8000000000000003,,0.12424210619524513,0.14108999603195113,0.18855204906555945,0.5
185,overtaking,standard,conflict,mixed,False,static_collision_1,static_collision_1,-15.279552295466374,23,4.6000000000000005,11.100000000000009,81.70806094567081,74.04093361227402,4.823400972126014,-0.17659902787398618,20.373162157224073,16.373162157224073,23,4.6000000000000005,,0.11775652187086805,0.12957001163158566,0.3044000754785769,0.5833333333333334
186,overtaking,standard,time_separated,clear,True,success,none,970.0360597651932,137,27.400000000000002,79.5000000000001,77.10364077512517,2.4150347986058565,24.553312764049416,19.553312764049416,10.882395781828967,6.882395781828967,66,13.200000000000001,0.9698571166682399,0.12683430671722484,0.18537999421823764,0.8200819289822452,0.927536231884058
187,overtaking,standard,conflict,mixed,False,static_collision_1,static_collision_1,-21.024337798994864,22,4.4,10.500000000000007,79.24215684506123,72.14661447063025,4.664708430650546,-0.3352915693494536,18.442168260109888,14.442168260109888,22,4.4,,0.12203636155887083,0.1608699974894989,0.30119607232298495,0.5652173913043478
188,overtaking,standard,time_separated,clear,True,success,none,977.8245157979597,138,27.6,80.09999999999995,78.24488204066255,2.7724304608665196,21.235030379148725,16.235030379148725,11.074517886849058,7.074517886849058,63,12.600000000000001,0.9768399755388588,0.13238840567309113,0.1908699916384649,0.7800436911169284,0.9280575539568345
189,overtaking,standard,time_separated,blocking,False,static_collision_1,static_collision_1,-13.536032780849709,23,4.6000000000000005,11.100000000000012,76.48541505744406,68.65028295244207,4.845055964263423,-0.15494403573657678,19.27830284996863,15.278302849968629,23,4.6000000000000005,,0.1294869573979193,0.1935899999807588,0.2342108129249156,0.5833333333333334
190,overtaking,standard,conflict,clear,True,success,none,957.2384641623928,136,27.200000000000003,78.74834988713263,76.13727933694548,2.7334329207061785,8.791040405067141,3.7910404050671414,8.348377562413793,4.348377562413793,58,11.600000000000001,0.9668428538003716,0.1292536772405797,0.20337500245659612,1.013619325229354,0.7445255474452555
191,overtaking,standard,conflict,mixed,False,static_collision_1,static_collision_1,11.280795243834405,28,5.6000000000000005,14.100000000000001,76.99235095262691,66.61812778243944,4.7810079111865145,-0.21899208881348553,18.423413132679695,14.423413132679695,28,5.6000000000000005,,0.1468321424908936,0.2357700010179542,0.3379449043622028,0.6551724137931034
192,overtaking,standard,conflict,clear,True,success,none,976.6720630396856,142,28.400000000000002,82.50000000000004,78.06955819031432,2.6923518863457243,24.193151940947075,19.193151940947075,11.617496086395192,7.617496086395192,60,12.0,0.9462976750341126,0.132153521379633,0.19045001026825042,1.3026423482806608,0.9300699300699301
193,overtaking,standard,receding,blocking,False,static_collision_1,static_collision_1,-7.075662176169104,24,4.800000000000001,11.699999999999998,76.86247212123766,68.35134528515597,4.855739036938381,-0.14426096306161895,24.024825872309826,20.024825872309826,0,0.0,,0.12222083266048381,0.1418200095940847,0.18339049972116844,0.6
194,overtaking,standard,conflict,clear,True,success,none,939.2399436232761,135,27.0,78.30000000000003,74.03368334595461,2.4346889836269887,27.230688007049967,22.230688007049967,11.45992852412873,7.459928524128729,56,11.200000000000001,0.9455131972663422,0.12751481456992528,0.1775099954102188,1.2852544435337778,0.9264705882352942
195,overtaking,standard,conflict,two_sides,False,static_collision_1,static_collision_1,106.91920212665624,46,9.200000000000001,24.9,81.49732070265026,60.683381149236766,4.922217494306683,-0.07778250569331657,5.938011498115698,1.9380114981156984,40,8.0,,0.1239152150684158,0.18030000501312315,0.483882611651206,0.7872340425531915
196,overtaking,standard,conflict,mixed,False,static_collision_1,static_collision_1,-15.691800337259082,23,4.6000000000000005,11.100000000000003,77.51433417257898,69.86682418009634,4.642373157591207,-0.35762684240879317,19.274467546508706,15.274467546508706,23,4.6000000000000005,,0.15135652147759884,0.27832000632770354,0.30934694349662895,0.5833333333333334
197,overtaking,standard,receding,two_sides,True,success,none,1021.616024148916,143,28.6,83.09715925455096,82.85817742944631,2.981575014554664,9.509724213951724,4.509724213951724,28.903923918199563,24.903923918199563,0,0.0,0.9971240674500969,0.12274125836776582,0.15462999872397631,0.3250536888560186,0.9236111111111112
198,overtaking,standard,receding,clear,True,success,none,1012.9772784258005,142,28.400000000000002,82.49999999999999,81.77662420954373,2.768896366963654,15.12153314742955,10.12153314742955,29.058696617758677,25.058696617758677,0,0.0,0.9912318086005302,0.12518802826197714,0.15227999538183212,0.4967382269288978,0.9300699300699301
199,overtaking,standard,conflict,clear,True,success,none,962.4240196335843,138,27.6,80.10000000000004,76.93143866546572,2.9990367021072855,26.308810670740893,21.308810670740893,9.953210807999712,5.953210807999712,48,9.600000000000001,0.9604424302804705,0.12981231924166658,0.1758550024533181,1.1874213832695535,0.9280575539568345
200,overtaking,standard,time_separated,clear,True,success,none,994.6445646823422,144,28.8,82.99773087501528,79.78273972279158,2.5982832545573173,7.924146493951368,2.924146493951368,25.265950476603656,21.265950476603656,59,11.8,0.9612641078457301,0.12551666713989107,0.170519997482188,1.0933003197826092,0.6827586206896552
201,overtaking,standard,time_separated,clear,True,success,none,1007.9945257587368,142,28.400000000000002,82.50000000000004,81.22878430591919,2.7193317300454716,22.486426290467183,17.486426290467183,10.179059232622789,6.179059232622789,54,10.8,0.9845913249202322,0.11831267544602923,0.13584000262198964,0.6565056504685224,0.9300699300699301
202,overtaking,standard,receding,blocking,False,static_collision_1,static_collision_1,-41.55626298631837,18,3.6,8.1,76.22372571379613,71.20255583247622,4.690190091213432,-0.3098099087865682,21.10379415076722,17.10379415076722,0,0.0,,0.1208444454176869,0.1420299995515961,0.15282878813863776,0.47368421052631576
